trial,value,running_mean
4501,187,246.6603731674811
4502,60,246.61892071952033
4503,336,246.63876554174067
4504,82,246.60221975582687
4505,478,246.65357301375943
4506,423,246.69270024406478
4507,72,246.6539485359361
4508,77,246.61632290973608
4509,401,246.65055432372506
4510,319,246.66659277322103
4511,364,246.6925975177305
4512,403,246.7272324396189
4513,371,246.754762959681
4514,487,246.8079734219269
4515,193,246.79605845881312
4516,448,246.8406021695816
4517,215,246.83355467020806
4518,384,246.86390794423545
4519,356,246.88805309734514
4520,289,246.89736783897368
4521,12,246.8454223794781
4522,351,246.86845014370994
4523,0,246.81388152077807
4524,81,246.7772375690608
4525,466,246.82567388422447
4526,64,246.78528827037772
4527,90,246.75066254416961
4528,299,246.7621991609627
4529,171,246.74547461368653
4530,356,246.7695872875745
4531,381,246.7992056487202
4532,72,246.76064416501214
4533,88,246.72562858403177
4534,77,246.68820286659317
4535,386,246.71891534391534
4536,142,246.69583425170816
4537,125,246.66901718818863
4538,460,246.71601674377615
4539,321,246.73237885462555
4540,296,246.74322836379653
4541,451,246.78819903126376
4542,25,246.739379264803
4543,165,246.72139084507043
4544,409,246.75709570957096
4545,111,246.72723273207214
4546,88,246.69232460963272
4547,106,246.6613896218118
4548,334,246.68058914047043
4549,383,246.71054945054945
4550,335,246.7299494616568
4551,208,246.7214411247803
4552,87,246.68636064133537
4553,213,246.67896354852877
4554,308,246.69242590559824
4555,365,246.71839332748024
4556,457,246.76453807329383
4557,490,246.81790258885476
4558,228,246.81377495064706
4559,130,246.78815789473686
4560,14,246.7371190528393
4561,149,246.71569487067075
4562,291,246.72539995616918
4563,94,246.69193689745836
4564,87,246.65695509309967
4565,19,246.60709592641263
4566,331,246.62557477556382
4567,280,246.632880910683
4568,201,246.6228934121252
4569,239,246.62122538293215
4570,115,246.59243054036315
4571,346,246.61417322834646
4572,400,246.647714848021
4573,38,246.60209881941407
4574,181,246.58775956284154
4575,480,246.6387674825175
4576,156,246.61896438715317
4577,460,246.6655744866754
4578,13,246.6145446604062
4579,44,246.5703056768559
4580,304,246.58284217419776
4581,183,246.56896551724137
4582,188,246.5561859044294
4583,147,246.53446771378708
4584,253,246.5358778625954
4585,456,246.5815525512429
4586,225,246.57684761281882
4587,484,246.62859633827375
4588,133,246.60383525822618
4589,487,246.6562091503268
4590,201,246.6462644304073
4591,129,246.62064459930315
4592,150,246.5996080992815
4593,430,246.6395298215063
4594,191,246.62742110990206
4595,43,246.58311575282855
4596,66,246.54383293452253
4597,298,246.55502392344496
4598,256,246.55707762557077
4599,274,246.56304347826088
4600,175,246.54748967615737
4601,106,246.51694915254237
4602,155,246.49706713013254
4603,128,246.47132927888794
4604,79,246.43496199782845
4605,238,246.43313069908814
4606,287,246.4419361840677
4607,36,246.39626736111111
4608,276,246.4026903883706
4609,233,246.3997830802603
4610,230,246.39622641509433
4611,361,246.42107545533392
4612,458,246.46694125298072
4613,270,246.47204161248374
4614,279,246.47908992416035
4615,335,246.49826689774696
4616,123,246.47151830192766
4617,275,246.47769597228236
4618,267,246.48213899112363
4619,383,246.51168831168832
4620,8,246.4600735771478
4621,87,246.42557334487236
4622,69,246.38719446247026
4623,386,246.4173875432526
4624,419,246.4547027027027
4625,246,246.45460440985732
4626,60,246.4143073265615
4627,265,246.41832324978392
4628,82,246.38280406135235
4629,14,246.3326133909287
4630,189,246.32023321096955
4631,4,246.2679188255613
4632,260,246.27088279732354
4633,352,246.29369874838153
4634,450,246.3376483279396
4635,451,246.38179465056083
4636,258,246.384300194091
4637,363,246.40944372574384
4638,207,246.40094848027593
4639,301,246.41271551724137
4640,232,246.40960999784528
4641,225,246.40499784575613
4642,412,246.44066336420417
4643,422,246.47846683893195
4644,368,246.50462863293865
4645,352,246.52733534222986
4646,220,246.52162685603616
4647,372,246.5486230636833
4648,248,246.54893525489354
4649,426,246.58752688172044
4650,454,246.63212212427436
4651,24,246.58426483233018
4652,217,246.57790672684288
4653,318,246.59325311559948
4654,145,246.57142857142858
4655,3,246.5191151202749
4656,271,246.52437191324887
4657,475,246.57342206955775
4658,483,246.62416827645418
4659,422,246.6618025751073
4660,331,246.67989701780735
4661,481,246.73015873015873
4662,147,246.70877117735364
4663,89,246.67495711835335
4664,0,246.62207931404072
4665,400,246.6549507072439
4666,55,246.61388472251983
4667,134,246.58976006855184
4668,206,246.58106660955238
4669,466,246.62805139186295
4670,182,246.6142153714408
4671,446,246.65689212328766
4672,455,246.70147656751553
4673,162,246.68335472828412
4674,271,246.68855614973262
4675,286,246.6969632164243
4676,469,246.74449433397476
4677,177,246.7295852928602
4678,109,246.70014960461637
4679,32,246.6542735042735
4680,429,246.69322794274728
4681,434,246.73323366082872
4682,140,246.71044202434337
4683,276,246.7166951323655
4684,435,246.75688367129135
4685,296,246.76739223218095
4686,226,246.76296138254747
4687,178,246.74829351535837
4688,149,246.7274472168906
4689,170,246.71108742004265
4690,325,246.72777659347688
4691,201,246.7180306905371
4692,282,246.72554868953762
4693,26,246.67852577758842
4694,43,246.63514376996804
4695,106,246.60519591141397
4696,473,246.65339578454333
4697,448,246.69625372498936
4698,429,246.73505001064055
4699,90,246.7017021276596
4700,87,246.6677302701553
4701,394,246.6990642279881
4702,87,246.6651073782692
4703,282,246.67261904761904
4704,491,246.72454835281616
4705,417,246.76073098172546
4706,18,246.71213086891862
4707,350,246.7340696686491
4708,133,246.70991717986834
4709,53,246.6687898089172
4710,202,246.65930800254722
4711,144,246.63752122241087
4712,119,246.6104392106938
4713,207,246.60203648705982
4714,21,246.5541887592789
4715,435,246.5941475826972
4716,130,246.56942972228111
4717,463,246.61530309453158
4718,179,246.60097478279297
4719,24,246.55381355932204
4720,403,246.58695191696674
4721,92,246.5542143159678
4722,500,246.60787634977768
4723,27,246.5613886536833
4724,205,246.5525925925926
4725,71,246.51544646635634
4726,148,246.4946054580072
4727,24,246.4475465313029
4728,12,246.39796997251005
4729,241,246.3968287526427
4730,387,246.426548298457
4731,355,246.44949281487743
4732,352,246.47179378829495
4733,213,246.4647232784115
4734,39,246.4209081309398
4735,198,246.4106841216216
4736,116,246.38315389487016
4737,2,246.33157450401012
4738,227,246.3274952521629
4739,189,246.31540084388186
4740,384,246.34444210082262
4741,90,246.31147195276256
4742,217,246.30529200927683
4743,451,246.34844013490726
4744,124,246.322655426765
4745,450,246.36557100716394
4746,324,246.3819254265852
4747,11,246.33235046335298
4748,433,246.37165719098758
4749,375,246.39873684210525
4750,312,246.4125447274258
4751,435,246.45223063973063
4752,471,246.4994740164107
4753,50,246.458140513252
4754,445,246.4998948475289
4755,368,246.52544154751894
4756,278,246.53205801976034
4757,329,246.54939050021017
4758,483,246.59907543601597
4759,269,246.60378151260505
4760,248,246.6040747742071
4761,72,246.56740865182695
4762,456,246.61137938274197
4763,220,246.6057934508816
4764,391,246.63609653725078
4765,174,246.62085606378514
4766,272,246.62617998741348
4767,391,246.65645973154363
4768,365,246.6812749003984
4769,153,246.6616352201258
4770,198,246.65143575770279
4771,425,246.6888097233864
4772,138,246.6660381311544
4773,38,246.6223292836196
4774,88,246.58910994764398
4775,378,246.61662479061977
4776,437,246.65647896169145
4777,218,246.6504813729594
4778,313,246.66436492990167
4779,203,246.65523012552302
4780,422,246.69190545910897
4781,268,246.69636135508156
4782,61,246.65753711060003
4783,70,246.62061036789297
4784,231,246.61734587251829
4785,404,246.65022983702465
4786,230,246.64675161896804
4787,473,246.6940267335004
4788,72,246.65754854875757
4789,330,246.6749478079332
4790,172,246.65936130244208
4791,154,246.64002504173624
4792,491,246.69100771959108
4793,21,246.6439299123905
4794,205,246.63524504692387
4795,333,246.65325271059217
4796,169,246.63706483218678
4797,50,246.59608170070862
4798,195,246.58533027714108
4799,442,246.62604166666668
4800,92,246.59383461778796
4801,378,246.62119950020823
4802,304,246.63314595044764
4803,195,246.6223980016653
4804,382,246.6505723204995
4805,480,246.69912609238452
4806,422,246.73559392552528
4807,498,246.78785357737104
4808,297,246.79829486379705
4809,87,246.76507276507277
4810,199,246.7551444606111
4811,401,246.78719866999168
4812,425,246.8242260544359
4813,337,246.84295803905277
4814,27,246.79730010384216
4815,105,246.76785714285714
4816,415,246.8027818144073
4817,160,246.78476546284764
4818,301,246.79601577090682
4819,58,246.75684647302904
4820,153,246.73739887990044
4821,314,246.75134798838656
4822,87,246.71822517105537
4823,161,246.700456053068
4824,51,246.659896373057
4825,157,246.6413178615831
4826,339,246.6604516262689
4827,180,246.64664457332228
4828,339,246.66576931041624
4829,446,246.70703933747413
4830,211,246.6996481059822
4831,356,246.72226821192052
4832,162,246.70473825781087
4833,102,246.6748034753827
4834,299,246.68562564632884
4835,31,246.64102564102564
4836,148,246.62063262352697
4837,454,246.66349731293923
4838,304,246.67534614589792
4839,333,246.6931818181818
4840,103,246.6634992770089
4841,254,246.66501445683602
4842,463,246.70968408011564
4843,1,246.65895953757226
4844,327,246.67554179566562
4845,499,246.72761040033018
4846,242,246.72663503197853
4847,62,246.68853135313532
4848,411,246.72241699319449
4849,65,246.68494845360826
4850,49,246.6441970727685
4851,499,246.6962077493817
4852,428,246.73356686585618
4853,331,246.75092707045735
4854,223,246.746035015448
4855,297,246.75638385502472
4856,51,246.71607988470248
4857,241,246.71490325236724
4858,290,246.7238114838444
4859,33,246.6798353909465
4860,141,246.6580950421724
4861,244,246.6575483340189
4862,239,246.65597367879909
4863,289,246.66467927631578
4864,170,246.64892086330934
4865,254,246.65043156596795
4866,336,246.6687898089172
4867,305,246.6807723911257
4868,379,246.7079482439926
4869,130,246.68398357289527
4870,444,246.7244918907822
4871,278,246.73091133004925
4872,343,246.7506669402832
4873,454,246.79318834632744
4874,380,246.82051282051282
4875,484,246.86915504511896
4876,319,246.88394504818535
4877,89,246.85157851578515
4878,369,246.87661406025825
4879,370,246.90184426229507
4880,372,246.92747387830363
4881,134,246.9043424825891
4882,29,246.85971738685234
4883,98,246.82923832923834
4884,409,246.86243602865915
4885,4,246.812730249693
4886,107,246.7841211377123
4887,415,246.81853518821603
4888,167,246.80220904070362
4889,409,246.8353783231084
4890,483,246.88366387241874
4891,398,246.91455437448897
4892,163,246.89740445534437
4893,445,246.93788312219044
4894,93,246.9064351378958
4895,39,246.8639705882353
4896,24,246.8184602818052
4897,21,246.77235606369948
4898,24,246.72688303735455
4899,9,246.67836734693878
4900,246,246.67822893287084
4901,111,246.65055079559363
4902,353,246.67224148480523
4903,40,246.63009787928223
4904,289,246.6387359836901
4905,198,246.62882185079494
4906,266,246.63276951294068
4907,66,246.59596577017115
4908,454,246.63821552250968
4909,387,246.66680244399186
4910,348,246.68743636733862
4911,289,246.69605048859935
4912,209,246.68837777325464
4913,4,246.63899063899063
4914,481,246.68667344862666
4915,447,246.72742066720912
4916,419,246.76245678259102
4917,315,246.77633184221227
4918,150,246.75665785728808
4919,100,246.72682926829268
4920,232,246.72383661857347
4921,328,246.7403494514425
4922,251,246.74121470647978
4923,87,246.70877335499594
4924,369,246.7336040609137
4925,471,246.7791311408851
4926,21,246.73330627156486
4927,242,246.7323457792208
4928,261,246.73524041387705
4929,0,246.68519269776877
4930,138,246.66315149056987
4931,33,246.6198296836983
4932,376,246.64605716602472
4933,494,246.69618970409405
4934,266,246.7001013171226
4935,210,246.69266612641815
4936,434,246.73060563094998
4937,288,246.73896314297286
4938,309,246.75156914355134
4939,53,246.71234817813766
4940,93,246.68123861566485
4941,88,246.64912990692028
4942,325,246.66498078090228
4943,235,246.6626213592233
4944,267,246.66673407482304
4945,211,246.65952284674484
4946,220,246.65413381847586
4947,7,246.6056992724333
4948,156,246.58739139220043
4949,341,246.60646464646464
4950,171,246.5911936982428
4951,65,246.55452342487882
4952,74,246.51968503937007
4953,374,246.54541784416634
4954,483,246.59313824419777
4955,281,246.6000807102502
4956,264,246.6035908815816
4957,166,246.58733360225898
4958,30,246.54365799556362
4959,219,246.53810483870967
4960,145,246.51763757306995
4961,432,246.55501813784764
4962,20,246.50936933306468
4963,66,246.4730056406124
4964,305,246.4847935548842
4965,220,246.47946033024567
4966,39,246.43768874572177
4967,419,246.472423510467
4968,337,246.49064198027773
4969,3,246.44164989939637
4970,169,246.4260712130356
4971,413,246.45957361222847
4972,226,246.45545948119846
4973,442,246.49477281865703
4974,146,246.4745728643216
4975,187,246.46262057877814
4976,198,246.45288326300985
4977,401,246.48392928887102
4978,296,246.49387427194216
4979,431,246.53092369477912
4980,465,246.57478417988355
4981,273,246.58008831794461
4982,191,246.5689343768814
4983,417,246.60313001605135
4984,200,246.5937813440321
4985,452,246.63497793822702
4986,7,246.5869260076198
4987,334,246.60445068163594
4988,180,246.59110042092604
4989,66,246.55490981963928
4990,217,246.5489881787217
4991,109,246.5214342948718
4992,115,246.49509313038254
4993,305,246.50680816980378
4994,94,246.47627627627628
4995,100,246.44695756605284
4996,326,246.46287772663598
4997,208,246.45518207282913
4998,378,246.48149629925985
4999,134,246.459
5000,192,246.44811037792442
5001,13,246.40143942423032
5002,22,246.35658604837099
5003,238,246.3549160671463
5004,310,246.36763236763238
5005,402,246.39872153415902
5006,324,246.41422009187139
5007,477,246.46026357827475
5008,3,246.4116590137752
5009,271,246.41656686626746
5010,4,246.36818998203952
5011,439,246.40662410215484
5012,259,246.40913624576103
5013,494,246.45851615476664
5014,371,246.48334995014955
5015,391,246.5121610845295
5016,174,246.4977077935021
5017,469,246.54204862495018
5018,500,246.59254831639768
5019,344,246.61195219123505
5020,459,246.65425214100776
5021,407,246.68618080446038
5022,39,246.64483376468246
5023,146,246.624800955414
5024,168,246.60915422885572
5025,33,246.566653402308
5026,61,246.5297394072011
5027,58,246.49224343675417
5028,321,246.5070590574667
5029,119,246.4817097415507
5030,304,246.49314251639834
5031,22,246.4485294117647
5032,288,246.4567852175641
5033,313,246.4700039729837
5034,499,246.5201588877855
5035,59,246.48292295472598
5036,353,246.5040698828668
5037,473,246.54902739182216
5038,442,246.5878150426672
5039,147,246.56805555555556
5040,483,246.6149573497322
5041,244,246.6144387147957
5042,3,246.5661312710688
5043,123,246.54163362410785
5044,137,246.5199207135778
5045,143,246.49940546967895
5046,385,246.5268476322568
5047,235,246.5245641838352
5048,250,246.5252525252525
5049,413,246.55821782178216
5050,198,246.5486042367848
5051,487,246.59619952494063
5052,46,246.5565010884623
5053,165,246.5403640680649
5054,195,246.53016815034619
5055,146,246.5102848101266
5056,276,246.51611627447102
5057,481,246.56247528667458
5058,110,246.53548132041905
5059,319,246.5498023715415
5060,483,246.59652242639794
5061,445,246.63571710786252
5062,457,246.67726644282047
5063,231,246.67417061611374
5064,196,246.66416584402765
5065,58,246.62692459534148
5066,148,246.60746003552399
5067,72,246.57300710339385
5068,167,246.55730913395146
5069,441,246.5956607495069
5070,442,246.63419443896666
5071,181,246.62125394321765
5072,305,246.6327616794796
5073,126,246.60898699251084
5074,198,246.59940886699508
5075,197,246.58963750985026
5076,132,246.567067165649
5077,267,246.57109098070106
5078,351,246.59165189998032
5079,464,246.63444881889762
5080,168,246.61897264318048
5081,266,246.6227863046045
5082,157,246.6051544363565
5083,32,246.56294256490952
5084,7,246.5158308751229
5085,475,246.56075501376327
5086,354,246.5818753685866
5087,309,246.59414308176102
5088,440,246.63214776969934
5089,282,246.63909626719058
5090,289,246.64741701041052
5091,56,246.60997643362137
5092,238,246.60828588258394
5093,67,246.57302709069492
5094,498,246.6223748773307
5095,217,246.61656200941914
5096,60,246.57994898960172
5097,345,246.59925460965084
5098,45,246.55971759168463
5099,415,246.59274509803922
5100,150,246.57380905704764
5101,190,246.562720501764
5102,39,246.5220458553792
5103,414,246.5548589341693
5104,294,246.564152791381
5105,497,246.61320015667843
5106,388,246.64088505972194
5107,369,246.66483946750196
5108,218,246.65922881190056
5109,455,246.7
5110,35,246.6585795343377
5111,386,246.6858372456964
5112,310,246.69822022296108
5113,25,246.65486898709426
5114,327,246.67057673509285
5115,39,246.62998436278343
5116,148,246.6107094000391
5117,145,246.59085580304807
5118,108,246.56378198866966
5119,144,246.54375
5120,434,246.58035539933607
5121,397,246.6097227645451
5122,258,246.6119461253172
5123,243,246.6112412177986
5124,214,246.60487804878048
5125,311,246.61744049941476
5126,187,246.605812365906
5127,12,246.5600624024961
5128,55,246.5227139793332
5129,148,246.50350877192983
5130,241,246.5024361722861
5131,371,246.5266952455183
5132,499,246.57588155075004
5133,453,246.6160888196338
5134,335,246.63330087633886
5135,38,246.59267912772586
5136,207,246.5849717734086
5137,273,246.5901128843908
5138,135,246.56839852111307
5139,409,246.6
5140,393,246.6284769500097
5141,457,246.6693893426682
5142,262,246.67237021193856
5143,333,246.68915241057542
5144,404,246.71972789115645
5145,49,246.68130586863583
5146,21,246.63745871381388
5147,176,246.62373737373738
5148,434,246.66012818022918
5149,91,246.62990291262136
5150,0,246.58202290817317
5151,277,246.58792701863354
5152,481,246.63341742674172
5153,206,246.6255335661622
5154,487,246.6721629485936
5155,110,246.64565554693561
5156,227,246.6418460345162
5157,491,246.68922062815045
5158,460,246.73056793952316
5159,442,246.76841085271317
5160,128,246.74539817864755
5161,476,246.78981015110423
5162,19,246.74569049002517
5163,185,246.73373353989155
5164,388,246.76108422071636
5165,392,246.78919860627178
5166,75,246.75595122895297
5167,108,246.72910216718267
5168,436,246.7657187076804
5169,315,246.778916827853
5170,116,246.75362599110423
5171,111,246.72737819025522
5172,276,246.7330369224821
5173,77,246.70023192887516
5174,138,246.6792270531401
5175,300,246.6895285935085
5176,279,246.69576975082094
5177,151,246.67728852838934
5178,290,246.6856536010813
5179,413,246.7177606177606
5180,352,246.73808145145725
5181,135,246.71651871864145
5182,366,246.73953308894463
5183,251,246.7403549382716
5184,248,246.74059787849566
5185,223,246.73602005399152
5186,49,246.69789859263543
5187,30,246.65612952968388
5188,129,246.6334553863943
5189,106,246.6063583815029
5190,462,246.6478520516278
5191,149,246.62904468412944
5192,303,246.63989986520315
5193,458,246.68059299191376
5194,312,246.693166506256
5195,384,246.71959199384142
5196,320,246.73369251491246
5197,70,246.6996921893036
5198,347,246.71898442008077
5199,172,246.70461538461538
5200,172,246.6902518746395
5201,198,246.68089196462898
5202,291,246.68940995579473
5203,451,246.72867025365105
5204,332,246.74505283381365
5205,378,246.77026507875527
5206,13,246.72536969464184
5207,187,246.71390168970814
5208,317,246.72739489345363
5209,89,246.69712092130518
5210,417,246.7298023412013
5211,389,246.75709900230237
5212,38,246.71705352004605
5213,126,246.69390103567318
5214,372,246.71792905081494
5215,100,246.68980061349694
5216,469,246.73241326432816
5217,243,246.73169796857033
5218,71,246.6980264418471
5219,177,246.68467432950192
5220,24,246.64202260103428
5221,181,246.62945231711987
5222,422,246.6630289105878
5223,294,246.67209035222052
5224,86,246.64133971291866
5225,341,246.65939533103713
5226,256,246.66118232255596
5227,492,246.70811017597552
5228,115,246.68292216484988
5229,79,246.6508604206501
5230,298,246.66067673484994
5231,450,246.69954128440367
5232,212,246.6929103764571
5233,452,246.7321360336263
5234,196,246.72244508118433
5235,350,246.74216959511077
5236,81,246.71052129081536
5237,240,246.70924016800305
5238,472,246.75224279442642
5239,46,246.71393129770993
5240,17,246.67010112573936
5241,33,246.62933994658528
5242,454,246.66889185580774
5243,427,246.7032799389779
5244,275,246.70867492850334
5245,434,246.74437666793747
5246,490,246.79073756432248
5247,378,246.8157393292683
5248,412,246.847208992189
5249,110,246.82114285714286
5250,323,246.83565035231385
5251,411,246.86690784463062
5252,282,246.87359604035788
5253,431,246.9086410354016
5254,144,246.88905803996195
5255,440,246.925799086758
5256,343,246.9440745672437
5257,400,246.97318372004565
5258,477,247.01692336946186
5259,472,247.0596958174905
5260,151,247.04143698916556
5261,325,247.0562523755226
5262,317,247.0695420862626
5263,489,247.11550151975683
5264,84,247.08452041785375
5265,97,247.05601974933535
5266,473,247.0989177900133
5267,172,247.084662110858
5268,81,247.05314101347506
5269,474,247.09620493358634
5270,297,247.10567254790362
5271,124,247.08232169954476
5272,280,247.0885643846008
5273,248,247.08873720136518
5274,395,247.11677725118483
5275,476,247.16015921152388
5276,204,247.15198029183247
5277,238,247.15024630541873
5278,348,247.16935025573025
5279,24,247.12708333333333
5280,386,247.15338004165878
5281,21,247.11056418023475
5282,304,247.12133257618777
5283,473,247.16408024224071
5284,362,247.18580889309365
5285,369,247.2088535754824
5286,25,247.1668242859845
5287,299,247.1766263237519
5288,70,247.14312724522594
5289,60,247.1077504725898
5290,245,247.1073521073521
5291,180,247.09467120181407
5292,386,247.12091441526545
5293,432,247.15583679637325
5294,85,247.12521246458923
5295,189,247.11423716012084
5296,316,247.12724183500094
5297,494,247.17383918459797
5298,482,247.21815436874883
5299,89,247.18830188679246
5300,332,247.20430107526883
5301,111,247.17861184458695
5302,225,247.17442956816896
5303,23,247.13216440422323
5304,216,247.1262959472196
5305,463,247.16698077647945
5306,149,247.14848313548143
5307,85,247.11793519216278
5308,200,247.10906008664531
5309,187,247.09774011299436
5310,255,247.09922801732253
5311,433,247.13422439759037
5312,311,247.14624505928853
5313,1,247.09992472713586
5314,341,247.1175917215428
5315,383,247.1431527464259
5316,423,247.1762271957871
5317,339,247.19349379465964
5318,33,247.15322429028012
5319,3,247.10733082706767
5320,442,247.14395790264987
5321,18,247.10090191657272
5322,348,247.11985722337027
5323,74,247.08734034560482
5324,195,247.077558685446
5325,225,247.07341344348478
5326,189,247.06251173268257
5327,97,247.03434684684686
5328,486,247.07918934133983
5329,21,247.03677298311445
5330,254,247.03807915963233
5331,315,247.05082520630157
5332,390,247.07762985186574
5333,377,247.10198725159356
5334,469,247.143580131209
5335,216,247.13774362818592
5336,473,247.180063706202
5337,330,247.19557886849006
5338,413,247.22663420116126
5339,0,247.1803370786517
5340,32,247.14004868002246
5341,206,247.13234743541744
5342,385,247.1581508515815
5343,305,247.1689745508982
5344,184,247.15715622076706
5345,32,247.11690983913206
5346,61,247.08210211333457
5347,328,247.0972326103216
5348,288,247.1048794167134
5349,350,247.12411214953272
5350,465,247.1648290039245
5351,475,247.207399103139
5352,160,247.1911077900243
5353,492,247.23683227493464
5354,23,247.1949579831933
5355,336,247.21153846153845
5356,153,247.1939518387157
5357,319,247.20735349010826
5358,409,247.23754431796976
5359,71,247.20466417910447
5360,360,247.2257041596717
5361,130,247.20384185005594
5362,149,247.18553048666791
5363,313,247.19780014914244
5364,131,247.1761416589003
5365,468,247.217294073798
5366,336,247.23383640767653
5367,245,247.23342026825634
5368,35,247.1938908549078
5369,15,247.15065176908752
5370,65,247.1167380376094
5371,437,247.15208488458674
5372,335,247.16843476642472
5373,169,247.1538890956457
5374,327,247.16874418604652
5375,150,247.15066964285714
5376,67,247.1171657057839
5377,492,247.16269988843436
5378,168,247.14798289644915
5379,25,247.10669144981412
5380,407,247.13640587251442
5381,52,247.1001486436269
5382,333,247.11610626044956
5383,472,247.15787518573552
5384,103,247.13110492107705
5385,370,247.15391756405495
5386,475,247.19621310562465
5387,495,247.24220489977728
5388,53,247.20616069771756
5389,209,247.19907235621523
5390,216,247.19328510480432
5391,339,247.2103115727003
5392,295,247.21917300203967
5393,410,247.24935113088617
5394,116,247.22502316960149
5395,77,247.1934766493699
5396,73,247.16120066703724
5397,387,247.18710633567989
5398,211,247.18040377847748
5399,424,247.21314814814815
5400,281,247.2194038141085
5401,260,247.2217697149204
5402,227,247.2180270220248
5403,156,247.20114729829757
5404,422,247.23348751156337
5405,440,247.26914539400667
5406,395,247.29646754207508
5407,173,247.28272928994082
5408,163,247.26714734701423
5409,10,247.22329020332717
5410,468,247.26409166512659
5411,263,247.2669992609017
5412,388,247.29299833733603
5413,314,247.30531954192833
5414,200,247.2965835641736
5415,306,247.30742245199409
5416,421,247.33948680081227
5417,102,247.31266149870802
5418,450,247.3500645875623
5419,447,247.38690036900368
5420,259,247.3890426120642
5421,207,247.38159350793066
5422,443,247.4176654988014
5423,415,247.44856194690266
5424,438,247.4836866359447
5425,28,247.44323626981202
5426,265,247.44647134696885
5427,387,247.47218128224023
5428,425,247.50488119358997
5429,314,247.5171270718232
5430,151,247.49935555146382
5431,10,247.45563328424154
5432,99,247.42830848518315
5433,214,247.42215679057784
5434,155,247.40515179392824
5435,104,247.37877115526123
5436,130,247.357182269634
5437,345,247.37513791835232
5438,247,247.37506894649752
5439,237,247.37316176470588
5440,457,247.41168902775226
5441,481,247.45461227489892
5442,347,247.47290097372772
5443,11,247.42946362968405
5444,311,247.44113865932047
5445,79,247.41020932794711
5446,410,247.44005874793464
5447,488,247.48421439060206
5448,53,247.44852266470912
5449,241,247.4473394495413
5450,153,247.43001284168042
5451,116,247.40590608950845
5452,411,247.4359068402714
5453,93,247.4075907590759
5454,444,247.4436296975252
5455,277,247.4490469208211
5456,316,247.46160894264247
5457,297,247.47068523268595
5458,221,247.46583623374244
5459,223,247.4613553113553
5460,361,247.48214612708296
5461,353,247.5014646649579
5462,149,247.4834340106169
5463,259,247.48554172767203
5464,391,247.511802378774
5465,92,247.48335162824733
5466,237,247.48143405889886
5467,200,247.47275054864667
5468,127,247.450722252697
5469,59,247.4162705667276
5470,105,247.3902394443429
5471,263,247.39309210526315
5472,426,247.42572629270967
5473,8,247.38198757763976
5474,2,247.3371689497717
5475,170,247.32304601899196
5476,328,247.3377761548293
5477,22,247.29664110989413
5478,156,247.2799780981931
5479,357,247.3
5480,388,247.3256704980843
5481,443,247.36136446552354
5482,72,247.32938172533284
5483,483,247.372355944566
5484,224,247.36809480401095
5485,153,247.35089318264673
5486,497,247.39639147074905
5487,244,247.39577259475217
5488,482,247.4385133904172
5489,245,247.43806921675775
5490,341,247.45510835913313
5491,227,247.45138383102696
5492,429,247.48443473511742
5493,379,247.50837277029487
5494,95,247.480618744313
5495,336,247.49672489082968
5496,449,247.53338184464252
5497,68,247.50072753728628
5498,486,247.54409892707764
5499,166,247.52927272727274
5500,437,247.5637156880567
5501,208,247.55652490003635
5502,119,247.53316372887517
5503,322,247.54669331395348
5504,217,247.54114441416894
5505,236,247.53904831093354
5506,462,247.57799164699475
5507,189,247.56735657225855
5508,208,247.56017426030132
5509,180,247.54791288566244
5510,280,247.5538014879332
5511,7,247.51015965166908
5512,244,247.50952294576456
5513,284,247.51614073268044
5514,347,247.5341795104261
5515,408,247.5632704858593
5516,60,247.52927315570057
5517,370,247.55146792316057
5518,222,247.54683819532525
5519,199,247.53804347826087
5520,382,247.56239811628328
5521,138,247.54255704454908
5522,56,247.50787615426398
5523,241,247.50669804489502
5524,225,247.50262443438913
5525,179,247.4902280130293
5526,278,247.4957481454677
5527,123,247.47322720694646
5528,268,247.47693977211068
5529,340,247.49367088607596
5530,234,247.49123124209004
5531,91,247.46294287780188
5532,443,247.49828302909813
5533,419,247.5292735814962
5534,314,247.5412827461608
5535,324,247.55509393063585
5536,236,247.55300704352538
5537,469,247.5929938605995
5538,378,247.61653728109766
5539,94,247.58880866425991
5540,412,247.61848041869698
5541,93,247.59058101768315
5542,431,247.6236694930543
5543,230,247.6204906204906
5544,413,247.65031559963933
5545,336,247.666245943022
5546,48,247.6302505859023
5547,234,247.6277937995674
5548,64,247.5947017480627
5549,275,247.59963963963963
5550,474,247.64042514862186
5551,114,247.61635446685878
5552,235,247.61408247793986
5553,352,247.63287720561758
5554,29,247.59351935193519
5555,206,247.5860331173506
5556,60,247.55227640813388
5557,33,247.5136739834473
5558,180,247.50152905198777
5559,99,247.4748201438849
5560,172,247.46124797698255
5561,300,247.47069399496584
5562,341,247.4875067409671
5563,255,247.48885693745507
5564,346,247.50655884995507
5565,162,247.49119655048509
5566,150,247.47368421052633
5567,478,247.51508620689654
5568,367,247.53654156940206
5569,83,247.50700179533214
5570,306,247.5175013462574
5571,32,247.47882268485284
5572,56,247.44446438184102
5573,118,247.42124147829207
5574,277,247.4265470852018
5575,309,247.43758967001435
5576,27,247.39806347498654
5577,386,247.42291143779133
5578,122,247.4004301846209
5579,376,247.42347670250896
5580,27,247.3839813653467
